2 23 0 0 1 0 0 0 1 0 0 16 0 0 0 1 0 0 4 6 0 3 0 1 0 0 0 0 0 0 0 5 3 3 2 1 1 1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 2 2 0 0 0 1 0 0 1 2 98671
2 18 0 1 0 0 1 1 0 0 0 21 0 0 0 1 0 0 3 2 0 0 0 0 0 0 0 0 0 0 1 5 3 5 2 2 2 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 1 1 1 1 0 0 0 1 0 0 99 3 92049
99 23 98 0 0 1 0 0 0 0 0 11 0 0 0 1 0 0 4 4 0 5 0 0 0 0 0 0 0 0 1 5 2 3 1 4 0 1 3 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 2 0 0 0 0 0 1 4 2 97270
24 32 98 0 0 1 0 0 0 0 0 34 0 0 0 1 0 0 3 1 0 0 0 0 0 0 0 0 0 1 1 5 2 3 6 1 2 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 3 1 1 2 0 0 0 0 1 0 99 1 99355
99 29 98 0 0 0 1 0 0 0 0 32 0 0 0 1 0 0 5 2 1 6 0 0 0 0 0 0 0 0 1 5 1 3 6 4 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 4 2 98904
1 0 0 1 0 0 0 0 0 0 0 18 0 1 0 0 0 0 4 1 0 3 0 0 0 0 0 0 0 0 1 5 99 6 2 1 3 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 2 2 0 1 0 0 0 0 99 2 93924
34 32 0 1 0 0 1 0 1 0 0 16 0 0 0 1 0 0 4 2 0 6 0 0 0 0 0 0 0 1 0 5 2 3 1 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 1 0 99 1 93096
28 39 98 0 1 0 0 0 0 0 0 4 0 0 0 1 0 0 3 1 1 8 0 0 0 0 0 0 1 0 0 5 99 99 4 1 1 1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 1 2 0 0 0 0 1 0 4 3 98788
13 62 2 0 0 1 0 0 0 0 0 29 0 0 0 1 0 0 1 1 1 4 0 0 0 0 0 0 0 0 1 5 99 3 1 3 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 4 2 93790
33 32 98 0 0 1 0 0 0 0 0 29 0 0 0 1 0 0 4 1 0 8 0 0 0 0 0 0 1 0 0 5 1 3 1 4 2 1 3 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 1 99 1 94743
30 54 2 0 1 0 0 0 0 0 0 7 0 0 0 1 0 0 4 1 1 0 1 0 0 0 0 0 0 0 0 5 1 3 1 2 2 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 4 2 94780
99 38 98 0 1 0 0 0 0 0 0 56 0 0 0 1 0 0 4 1 1 5 0 0 0 0 0 0 0 0 1 0 2 3 6 3 2 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 99 1 95137
99 31 1 0 0 0 0 0 1 0 0 29 0 0 0 1 0 0 4 1 1 8 0 0 1 0 0 0 0 0 0 5 0 3 6 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 99 2 97887
99 50 2 0 0 0 0 1 1 0 0 5 0 0 0 1 0 0 4 1 0 5 0 0 0 0 0 1 0 0 0 5 2 1 99 2 2 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 2 0 0 0 0 1 1 99 3 86380
99 26 0 0 0 0 0 0 0 0 1 33 0 0 0 1 0 0 7 4 1 3 0 0 0 0 0 0 0 0 1 5 1 4 98 1 3 1 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 0 0 0 1 0 99 0 92959
2 18 2 0 0 1 0 0 0 0 0 55 0 0 0 1 0 0 3 1 1 3 0 0 0 0 0 0 1 0 0 4 3 5 99 1 2 1 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 0 0 0 0 1 0 4 0 98505
99 31 2 0 0 0 0 0 1 0 0 4 0 0 0 1 0 0 2 1 0 8 0 0 0 1 0 0 0 0 0 5 0 3 6 4 1 1 2 99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 2 0 0 0 0 0 1 4 2 94795
3 41 1 0 0 1 0 0 0 0 0 4 0 0 0 1 0 0 6 1 1 6 0 0 0 0 0 0 1 0 0 5 3 1 99 1 2 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 2 0 0 0 1 1 0 4 4 92591
15 17 2 0 1 0 1 0 0 1 1 23 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 5 3 5 1 1 3 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0 0 1 1 1 0 1 0 3 1 2 2 0 0 0 1 0 0 99 2 96022
5 33 98 0 0 0 0 0 1 0 0 4 0 0 0 1 0 0 5 0 0 4 0 0 0 0 0 0 0 1 0 5 2 5 3 2 2 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 99 3 98708
31 28 0 1 1 0 1 0 0 0 0 4 0 0 0 1 0 0 3 1 0 2 0 0 1 0 0 0 0 0 0 5 99 5 1 1 1 1 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 2 0 0 1 0 0 0 1 3 91615
99 27 2 1 1 0 0 0 0 0 1 4 0 0 0 1 0 0 4 4 0 4 0 1 0 0 0 0 0 0 0 5 0 99 1 3 2 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 0 0 1 1 99 2 99918
37 58 98 0 0 1 0 0 0 0 0 7 0 0 0 1 0 0 4 1 1 7 0 0 0 0 0 0 0 0 1 5 99 3 99 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 2 3 90459
3 49 0 0 1 0 0 0 1 0 0 48 0 0 1 0 0 0 5 2 0 0 0 0 0 0 0 0 0 0 1 5 3 3 1 1 1 1 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 0 99 3 99089
99 5 98 0 0 1 0 0 0 0 0 11 0 0 0 1 0 0 3 6 0 0 1 0 0 0 0 0 0 0 0 5 2 1 6 4  1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 2 2 0 0 0 0 1 0 99 0 99919
31 31 0 0 1 0 0 0 0 0 0 39 0 0 0 1 0 0 1 5 1 5 0 0 0 0 0 0 0 0 1 5 99 5 2 4 2 1 2 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 99 3 92052
14 0 98 0 0 0 1 0 0 0 0 4 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 5 99 1 1 3  1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 2 2 0 0 0 0 1 0 4 0 93720
26 39 2 0 0 1 0 0 0 0 0 54 0 0 0 1 0 0 2 1 0 8 0 0 0 0 0 0 0 0 1 3 2 3 6 4 3 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 1 1 1 2 0 0 0 0 0 1 99 2 99431
28 71 2 0 0 0 1 0 0 0 0 7 0 0 0 1 0 0 3 1 1 1 0 0 0 1 0 0 0 0 0 5 99 1 98 1  1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 99 0 60213
99 47 2 1 1 0 0 0 1 0 0 2 0 0 0 1 0 0 4 1 1 5 0 0 0 1 0 0 0 0 0 5 2 3 2 2 2 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 99 1 94954
99 42 0 0 1 0 0 0 0 0 0 11 0 0 0 1 0 0 4 2 1 6 0 0 0 1 0 0 0 0 0 5 1 5 1 4  1 2 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 1 2 0 0 0 0 1 0 4 2 96759
99 35 0 1 0 0 0 0 1 0 0 4 0 0 0 1 0 0 3 1 1 7 0 0 0 0 0 0 0 0 1 5 2 99 2 1 1 1 3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 0 0 0 0 0 1 1 0 90536
99 22 98 1 1 0 1 1 0 0 0 11 0 0 0 1 0 0 4 2 1 3 1 0 0 0 0 0 0 0 0 5 2 5 2 1 2 1 1 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 2 1 1 0 0 0 0 1 1 99 3 98658
14 56 2 1 0 0 0 0 0 0 0 21 0 0 0 1 0 0 3 1 0 6 0 0 0 0 0 0 0 1 0 5 99 3 1 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 1 1 3 2 94943
3 50 0 0 0 0 0 0 1 0 0 40 0 0 0 1 0 0 6 2 0 5 0 0 0 0 0 0 1 0 0 5 3 3 1 3 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 4 4 95157
34 0 0 1 1 0 0 1 1 1 0 5 0 0 0 1 0 0 4 1 0 3 0 0 0 0 0 0 0 0 1 5 2 5 1 2 2 1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 99 2 94087
99 47 2 1 1 0 1 1 1 1 1 27 0 1 0 0 0 1 3 1 1 5 0 0 0 0 0 0 0 0 1 5 99 99 6 1 2 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 2 2 0 0 0 0 1 0 4 2 91614
20 33 2 1 0 0 0 0 0 1 1 12 0 0 0 1 0 0 4 1 1 3 0 0 0 1 0 0 0 0 0 5 1 5 2 4 2 1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 1 1 0 0 0 0 1 0 4 2 93731
8 45 98 0 0 1 0 0 0 0 0 32 0 0 0 1 0 0 3 5 0 3 0 0 0 0 0 0 0 0 1 5 99 1 1 3  1 2 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 1 1 1 2 2 0 0 0 0 1 0 4 0 93732
23 27 0 0 1 0 0 0 1 0 0 50 0 0 0 1 0 0 4 5 1 5 0 0 0 0 0 0 0 0 1 6 0 5 1 1 5 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 4 3 94653
19 54 2 0 1 0 0 0 0 0 0 35 0 0 0 1 0 0 3 2 1 0 0 0 0 0 0 0 0 1 0 5 99 99 2 4 3 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 2 1 0 0 0 0 1 0 99 4 80974
28 68 2 0 0 1 0 0 0 0 0 7 0 0 0 1 0 0 4 1 1 0 0 0 0 1 0 0 0 0 0 5 99 3 98 1  1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 2 2 0 0 0 0 1 0 99 0 97760
2 22 98 0 1 0 0 0 1 0 0 16 0 0 0 1 0 0 4 3 1 4 0 0 0 0 0 0 0 0 1 5 3 5 1 4 2 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 1 1 0 99 2 92213
31 0 0 0 1 0 1 1 0 0 0 30 0 0 0 1 0 0 1 3 1 0 0 0 0 0 0 0 0 1 0 5 99 5 1 1 2 1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 1 2 1 0 0 0 0 1 0 4 1 95724
19 17 98 1 1 0 0 0 0 1 0 99 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 99 5 2 1 98 1 2 1 0 1 0 0 0 1 1 0 0 0 0 1 1 1 0 1 0 1 0 2 0 2 2 0 0 1 0 0 0 1 0 96070
39 60 98 0 0 1 0 0 0 0 0 8 0 0 0 1 0 0 2 6 1 8 0 0 0 0 0 0 0 0 1 5 2 3 99 1 2 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 1 2 1 0 0 0 0 1 0 99 2 90857
22 25 98 0 0 1 0 0 0 0 0 37 0 0 0 1 0 0 4 1 0 3 0 0 0 0 0 0 1 0 0 5 0 5 1 1 2 1 3 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 1 99 1 95416
99 39 98 0 0 1 0 0 0 0 0 29 0 0 0 0 0 1 3 1 1 7 0 0 0 0 0 0 0 0 1 5 2 1 6 3  1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 4 1 95802
99 45 2 1 0 0 0 0 0 0 0 45 0 0 0 1 0 0 7 1 1 4 0 0 0 0 0 0 0 0 1 5 0 3 1 2 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 4 3 93740
7 29 0 0 1 0 0 0 1 0 0 54 0 0 0 1 0 0 4 1 0 6 0 0 0 0 0 0 0 1 0 3 2 99 6 4 2 1 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 1 99 2 97627
2 28 2 0 1 0 0 0 1 0 0 97 0 0 0 1 0 0 5 1 1 2 0 0 1 0 0 0 0 0 0 4 3 5 6 1 2 11 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 4 93808
23 24 0 0 0 0 0 1 0 0 0 21 0 0 0 1 0 0 4 2 1 4 0 0 0 1 0 0 0 0 0 5 0 5 2 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 99 3 94944
7 26 2 0 0 1 0 0 0 0 0 6 0 0 0 1 0 0 7 5 0 4 0 0 0 0 0 0 0 0 1 5 2 1 6 1 1 1 3 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 2 1 1 2 0 0 0 0 0 1 5 2 90325
34 50 98 0 0 1 0 0 0 0 0 4 0 0 0 1 0 0 5 1 0 7 0 0 0 0 0 0 1 0 0 5 2 3 1 1 2 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 99 2 99464
27 24 0 0 1 0 0 0 1 0 0 48 0 0 0 1 0 0 4 3 1 4 0 0 0 0 0 0 1 0 1 5 0 3 1 2 2 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 0 0 0 0 1 1 99 2 98413
99 30 0 0 1 0 0 0 1 0 0 20 0 0 0 1 0 0 5 3 0 5 0 0 0 1 0 0 0 0 0 5 2 99 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 1 1 0 0 0 1 1 1 99 3 91552
29 33 0 0 1 0 0 0 0 1 1 15 0 0 0 1 0 0 0 5 1 2 1 0 0 0 0 0 0 0 0 5 2 4 2 1  1 2 1 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 2 1 2 1 0 0 0 0 1 0 4 0 97948
3 54 2 0 1 0 0 0 0 0 0 15 0 0 0 1 0 0 5 1 1 6 0 0 0 0 0 0 0 0 1 5 3 3 98 4 2 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 1 2 2 0 0 0 0 1 0 4 2 93754
99 25 0 0 1 0 1 1 0 0 1 4 0 0 0 0 0 1 7 1 1 1 0 0 0 0 0 0 0 0 1 5 3 5 0 3 2 1 6 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 1 0 0 0 99 1 99088
2 31 2 0 0 1 0 0 0 0 0 66 0 0 0 1 0 0 5 3 1 2 0 0 0 0 0 0 1 0 0 6 3 99 6 2 2 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 99 2 92980
24 40 98 0 0 1 0 0 0 0 0 11 0 0 0 1 0 0 2 1 0 5 1 0 0 0 0 0 0 0 0 5 2 5 6 1  1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 3 1 2 0 0 0 0 1 0 4 1 93759
20 31 0 1 0 0 0 0 0 0 0 43 0 0 0 1 0 0 5 1 0 7 0 0 0 0 0 0 1 0 0 5 1 5 4 2 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 1 1 2 2 0 0 0 0 1 1 1 2 93760
99 34 98 0 0 0 0 0 1 0 0 8 0 0 0 1 0 0 4 6 1 0 0 0 1 0 0 0 0 0 0 5 0 3 2 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 99 3 95692
20 36 0 1 1 0 1 0 0 0 1 32 0 0 0 1 0 0 7 2 1 4 0 0 0 0 0 0 0 0 1 5 1 1 1 2 2 1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 99 2 95891
27 35 1 1 0 0 0 0 1 0 1 54 0 0 0 1 0 0 4 2 1 5 0 0 1 0 0 0 0 0 0 3 0 4 99 1 2 1 2 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 2 1 1 2 0 0 0 0 1 0 99 2 80467
8 44 0 0 1 0 1 0 1 0 0 20 0 0 0 0 0 1 99 6 0 0 0 0 0 0 0 0 0 0 1 5 99 5 1 2  1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 5 0 97560
19 42 98 0 0 1 0 0 0 0 0 4 0 0 0 1 0 0 3 1 0 3 1 0 0 0 0 0 0 0 0 5 99 3 6 1  1 2 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 2 3 1 2 0 0 0 0 1 0 1 0 93767
19 50 0 0 0 0 1 1 0 1 0 4 0 0 0 1 0 0 4 1 0 2 0 0 0 0 0 0 1 0 0 5 99 3 0 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 4 2 85286
22 53 2 1 0 0 0 1 1 0 0 12 0 0 0 1 0 0 7 1 1 7 0 0 1 0 0 0 0 0 0 5 0 3 6 2 2 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 4 2 96927
99 34 2 1 0 0 1 0 0 0 1 32 0 0 0 1 0 0 1 2 0 2 0 0 0 0 0 0 0 0 1 5 99 3 2 3  1 2 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 2 2 0 0 0 0 1 0 4 1 93769
31 48 0 1 1 0 1 1 1 1 1 7 0 0 0 1 0 0 3 2 1 6 1 0 0 0 0 0 0 0 0 5 99 99 2 1  1 2 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 0 0 0 0 1 0 99 1 93359
8 27 0 0 1 0 0 0 0 0 0 29 0 0 0 1 0 0 7 1 0 3 0 0 0 1 0 0 0 0 1 5 99 1 1 1  1 2 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 4 0 99281
31 19 2 0 0 1 0 0 0 0 0 54 0 0 0 1 0 0 1 5 1 7 0 0 0 0 1 0 0 0 0 3 99 5 6 3 2 1 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 1 0 5 2 90993
8 39 0 1 1 0 0 0 0 0 0 2 0 0 0 1 0 0 3 1 0 4 0 0 0 0 0 0 0 0 1 5 99 3 6 1  1 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 4 0 96823
99 34 2 0 0 0 0 0 1 0 0 4 0 0 0 1 0 0 6 1 0 0 0 0 0 0 0 0 0 0 1 5 0 0 1 1 4 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 1 4 1 1 0 0 0 0 1 1 99 4 94533
2 25 0 0 0 0 1 0 0 0 0 34 0 0 0 1 0 0 3 1 1 0 0 0 0 0 0 0 0 0 1 5 3 5 1 1 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 1 1 0 99 3 90559
13 43 98 0 0 1 0 0 0 0 0 40 0 0 0 1 0 0 2 1 0 4 0 0 0 0 0 0 0 0 1 5 2 3 0 1 2 1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 4 0 97061
34 49 2 1 0 0 0 0 0 0 0 8 0 0 0 1 0 0 4 1 0 0 1 0 0 0 0 0 0 0 0 5 2 5 1 4 3 1 2 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 99 2 74013
2 24 98 0 0 0 0 0 1 1 1 4 0 0 0 1 0 0 4 1 1 0 0 0 0 0 0 0 0 0 1 5 3 5 4 1 2 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 0 0 1 0 0 5 2 97775
2 25 2 1 1 0 0 0 0 0 0 48 0 0 0 1 0 0 3 5 1 1 0 0 0 1 0 0 0 0 0 5 3 5 1 4 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 0 0 1 0 0 99 2 99093
15 16 0 0 0 0 1 0 1 0 0 39 0 0 0 1 0 0 1 3 1 6 0 0 0 1 0 0 0 0 0 5 3 5 2 2 2 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 3 1 1 1 0 0 1 0 0 0 5 4 93847
28 79 0 1 0 0 0 0 0 0 0 27 0 0 0 1 0 0 99 1 1 4 0 0 0 0 0 0 0 0 1 5 99 3 1 3  1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 2 2 0 1 0 0 0 0 4 1 95191
28 41 0 0 1 0 0 0 0 0 1 29 0 0 0 1 0 0 3 6 0 8 1 0 0 0 0 0 0 0 0 5 99 3 1 4  1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 2 1 1 1 0 0 0 0 1 0 4 1 91541
11 51 0 0 1 0 0 0 1 0 0 7 0 0 0 1 0 0 5 1 1 6 0 0 0 0 0 0 0 1 0 5 1 3 0 1 2 1 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 4 2 78700
31 47 0 1 1 0 1 0 0 0 0 70 0 0 0 0 0 1 1 2 0 4 0 0 0 0 0 0 0 0 1 5 99 1 0 1  1 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 99 0 97846
28 57 2 0 1 0 0 0 0 0 0 43 0 0 0 1 0 0 5 1 0 4 0 0 0 0 0 0 0 0 1 5 99 1 2 1  1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 1 0 4 1 98428
15 15 2 1 0 0 0 0 0 1 0 18 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 5 3 0 2 1  1 0 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 1 2 2 0 0 1 0 0 0 1 1 93374
2 19 98 1 0 0 0 0 0 0 0 35 0 0 0 0 0 1 3 1 0 3 0 0 0 0 0 0 0 0 1 5 3 5 2 4 2 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 2 1 0 0 0 1 1 0 4 2 98520
14 35 0 0 0 0 0 0 1 0 0 41 0 0 0 1 0 0 3 5 1 6 0 0 0 0 0 0 1 0 0 5 99 3 99 1 6 1 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 1 0 0 0 0 1 1 90821
2 21 98 0 0 1 0 0 0 0 0 4 0 0 0 1 0 0 3 4 1 1 0 0 0 0 0 0 0 0 1 5 3 5 0 2 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 99 3 91071
3 43 0 0 0 0 0 0 1 0 0 75 0 0 0 1 0 0 6 3 1 7 0 0 1 0 0 0 0 0 1 4 3 99 1 1 6 8 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 3 1 1 1 0 0 0 0 1 1 99 3 97859
99 24 2 0 0 0 0 0 1 0 0 94 0 0 0 1 0 0 5 2 1 2 0 0 0 0 1 0 0 0 0 9 0 5 1 1 1 2 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 1 4 3 95116
99 37 2 0 0 0 0 0 1 0 0 3 0 0 0 1 0 0 4 2 1 4 0 0 0 0 0 0 0 0 1 5 1 5 1 4 2 1 3 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1 2 2 0 0 0 0 0 1 99 2 95769
99 50 0 1 0 0 0 0 1 0 0 48 0 0 0 1 0 0 6 1 1 5 0 0 1 0 0 0 0 0 0 5 0 3 6 1 2 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 4 2 96085
99 34 0 0 1 0 0 0 0 0 1 7 0 0 0 1 0 0 4 1 1 4 0 0 0 0 0 0 0 0 1 5 99 1 1 3  1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 1 0 0 0 0 1 0 99 1 90679
99 24 0 0 0 0 0 0 1 0 0 55 0 0 0 1 0 0 4 1 0 5 0 0 0 0 0 1 0 0 0 4 0 99 1 1 1 1 3 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 3 1 2 1 0 0 0 0 0 1 2 0 92764
